text,label,label_name
LeBron James to leave Lakers for third straight season without making playoffs,1,Sports
NBA Players Union Demands Increased Revenue Sharing Among Teams,1,Sports
Shoe maker reports surprise earnings boost despite industry downturn.,2,Business
College football team's undefeated streak ends in heartbreaking loss,1,Sports
Boxing legend Muhammad Ali's daughter passes away at 59,1,Sports
Ronda Rousey to make WWE debut after announcing retirement from MMA,1,Sports
US Fed raises interest rates to curb inflation,2,Business
Tiger Woods edges closer to PGA Tour comeback after practice round at Torrey Pines,1,Sports
EU leaders agree on climate change deal ahead of summit,0,World
Record-breaking rocket launch sets stage for human mission to Mars,3,Sci/Tech
Renewable Energy Investment Hits Record High as Countries Shift Towards Sustainability,3,Sci/Tech
UN warns that the world is 'on the brink' of a climate disaster.,0,World
New York Yankees edge out Boston Red Sox in thrilling baseball match,1,Sports
Key industry players agree to phase out single-use plastics by 2025.,2,Business
Scientists Create New Form of Matter with Unique Properties Using High-Energy Particle Collisions,3,Sci/Tech
Growing trend of remote work raises questions about corporate responsibility and social welfare.,2,Business
Stephen Curry breaks scoring record to lead Golden State Warriors to win,1,Sports
European Union imposes new sanctions on Russian oligarchs over Ukraine conflict,0,World
"Amazon to Open New Fulfillment Center in Rural Area, Boosting Local Economy",2,Business
New app uses AI to detect breast cancer in mammography images.,3,Sci/Tech
SpaceX Launches Crewed Mission to International Space Station,3,Sci/Tech
Major investment firm announces plans to expand into new Asian market,2,Business
Researchers develop new sustainable material for 3D printing that could reduce plastic waste,3,Sci/Tech
Apple Unveils New Sustainable Product Line Amid Climate Change Push,2,Business
Dallas Cowboys' Dak Prescott signs $160 million contract extension,1,Sports
Scientists Develop First-Ever Artificial Intelligence That Can Learn Like Humans,3,Sci/Tech
Robotics Company Develops Autonomous Vehicle for Warehouse Management,3,Sci/Tech
New York Knicks Win Their 7th NBA Championship,1,Sports
New study reveals link between gut bacteria and mental health outcomes.,3,Sci/Tech
Penguins Face Off Against Senators in Thrilling NHL Matchup,1,Sports
"Tiger Woods returns to golf, scores impressive round at PGA tournament",1,Sports
Scientists make ground-breaking discovery about the origins of life on Earth,3,Sci/Tech
New Study Reveals Surprising Benefits of Sustainable Farming Practices,2,Business
Tropical cyclone threatens coastal communities in Southeast Asia.,0,World
AI-powered car system detects potential accidents before they happen.,3,Sci/Tech
Soccer Star Reveals Shocking Reason for Leaving Top Club,1,Sports
Tom Brady and Patrick Mahomes engage in hilarious prank war before game day,1,Sports
Small Business Owners Struggle to Compete with Big Corporations Amid Economic Uncertainty,2,Business
Taliban seizes control of key Afghan city,0,World
"Global poverty rates continue to fall, but inequality persists in developing countries.",0,World
Researchers Develop Breakthrough in Regrowing Human Organs for Transplant,3,Sci/Tech
Smartphone company launches new AI-powered camera with advanced features,3,Sci/Tech
Formula 1 racing team announces major sponsorship deal with a prominent energy drink brand,1,Sports
A leading financial institution faces scrutiny over questionable business practices and regulatory compliance.,2,Business
Breakthrough in quantum computing could revolutionize data processing,3,Sci/Tech
US and China agree to suspend fresh trade tensions for now,0,World
New Study Reveals Positive Effects of Yoga on Mental Health,1,Sports
Cristiano Ronaldo to undergo surgery after injury,1,Sports
Manchester City's Kevin De Bruyne wins prestigious Ballon d'Or award,1,Sports
Biden Administration Proposes $3.5 Trillion Spending Plan to Tackle Inflation,2,Business
Top Business Leaders Meet to Discuss Future of Work and Industry Trends,2,Business
Formula 1 driver suffers serious injury in qualifying accident,1,Sports
Major retail chain files for bankruptcy after failing to adapt to changing market conditions.,2,Business
LeBron James passes Kareem Abdul-Jabbar on NBA's all-time scoring list,1,Sports
Economists predict modest growth for the US economy despite trade tensions,2,Business
Tiger Woods to return from career-threatening injury in bid for Masters glory,1,Sports
UN launches global initiative to combat plastic pollution,0,World
Researchers develop AI-powered system to analyze and predict climate change patterns.,3,Sci/Tech
European Union imposes new sanctions on Russian oligarchs,0,World
Taliban's Afghan Interim Government Faces Growing Unrest and Calls for Inclusive Leadership.,0,World
Golden State Warriors Win NBA Championship With Dominant Performance Against Boston Celtics,1,Sports
India's monsoon season brings severe flooding and landslides to several states.,0,World
EU agrees on new climate change mitigation plan amid energy crisis concerns.,0,World
Major Tech Firm Announces Plans for Expansion into Emerging Markets,2,Business
Artificial intelligence helps doctors detect cancer at earlier stages,3,Sci/Tech
Golden State Warriors re-sign Stephen Curry to record-breaking contract extension.,1,Sports
Thousands of protesters take to the streets in Brazil to demand government reform,0,World
NFL stars unite for charity match to raise funds for underprivileged kids,1,Sports
Innovation hub sees surge in startups and entrepreneurs.,2,Business
Global satellite imaging reveals devastating impact of climate change on global ecosystems,3,Sci/Tech
China's economic growth slows to lowest level since 2015,0,World
Tensions rise as US and China engage in trade war escalation,0,World
New Study Reveals Link Between Artificial Intelligence and Cybersecurity Threats,3,Sci/Tech
Researchers develop innovative 3D printing technique for complex structures.,3,Sci/Tech
Amazon Announces Plans to Build New Solar Farm in Iowa,2,Business
Google’s parent company reports record-breaking profits as its advertising revenue continues to soar.,2,Business
UN Security Council holds emergency meeting over North Korea missile tests.,0,World
"Football Coach Resigns Amid Scandal, Team Struggles to Recover",1,Sports
China announces plans for space station construction and lunar exploration,0,World
AI-Powered Robot Assists in Search and Rescue Operations After Devastating Earthquake,3,Sci/Tech
India announces plans to build massive new infrastructure project worth billions of dollars.,0,World
Cybersecurity experts warn of growing threat of AI-powered hacking,3,Sci/Tech
Researchers develop new material that can absorb and convert CO2 into oxygen,3,Sci/Tech
Rugby Players Clash in Epic Battle for World Cup Supremacy,1,Sports
Rising number of children falling ill due to air pollution sparks global outcry for urgent action.,0,World
New Study Reveals How Artificial Intelligence Can Enhance Medical Diagnosis Accuracy,3,Sci/Tech
International community scrambles to respond to devastating earthquake,0,World
AI-powered drones to revolutionize crop monitoring and farming techniques.,3,Sci/Tech
Global economic growth slows down due to rising inflation and interest rates.,0,World
Global business leaders call for urgent action to address rising global debt levels,2,Business
World's largest telescope begins operation after decade-long construction process,3,Sci/Tech
"Global poverty rates decline for the first time in decades, report says",0,World
Manchester City signs Kevin De Bruyne to 2-year contract extension,1,Sports
New research reveals alarming rate of species extinction due to human activities,0,World
French Open Champions crowned as Rafael Nadal Takes Down Nick Kyrgios,1,Sports
Google sets new record for most patents filed with the US Patent and Trademark Office.,2,Business
New app uses machine learning to help users manage their mental health.,3,Sci/Tech
Major breakthrough in space exploration paves way for human settlement on Mars.,0,World
Scientists develop new material that can convert CO2 into oxygen at an alarming rate,3,Sci/Tech
Tensions rise between North Korea and South Korea over disputed territory,0,World
Athlete Overcomes Injury to Secure Spot on National Team,1,Sports
SpaceX launches its first all-civilian spacecraft on a trip around the moon.,3,Sci/Tech
Turkey's president Erdogan visits South Africa amid diplomatic push,0,World
"Google announces breakthroughs in quantum computing, could revolutionize tech industry",3,Sci/Tech
New AI algorithm developed to improve cancer diagnosis accuracy.,3,Sci/Tech
New study reveals alarming rate of workplace stress among young professionals.,2,Business
Record-Breaking IPO Sets New Standard for Corporate Valuations,2,Business
Rugby World Cup: England face off against South Africa in highly anticipated semifinal match,1,Sports
European Union imposes sanctions on Russian officials over Ukraine,0,World
Billionaire tech mogul donates $1 billion to support education initiatives for underprivileged youth.,2,Business
New Research Suggests Cryptocurrency Prices Are Linked to Consumer Confidence in Global Economy,2,Business
New England Patriots Trade Star Cornerback for High-Priority Defensive Lineman,1,Sports
College basketball team makes shocking comeback to win national championship,1,Sports
US and China hold high-stakes trade talks in bid to ease tensions,0,World
"Tesla Announces Plans to Produce $35,000 Electric Car by Mid-2025",3,Sci/Tech
"New COVID variant detected in Africa, sparks global health concerns",0,World
Stock market volatility hits new highs as investors weigh economic uncertainty,2,Business
Google announces major update to its search engine algorithm.,3,Sci/Tech
US Open to host first-ever 5G-enabled stadium for major tennis tournament.,1,Sports
"Global poverty rates hit historic lows, according to latest UN report",0,World
Global economic indicators paint a mixed picture for Q2 growth.,2,Business
US Open: Serena Williams dominates opponents en route to title victory,1,Sports
Stock market fluctuations hit historic lows as investors scramble for stable returns.,2,Business
Stock market surges as tech giant announces plans for expansion,2,Business
Mars rover discovers evidence of past water on the Red Planet.,3,Sci/Tech
Liverpool wins Premier League title with 2-0 win over Chelsea,1,Sports
US and European Union reach trade deal aimed at reducing tariffs on agricultural products,0,World
Regulatory changes aimed at protecting consumers spark controversy among industry leaders.,2,Business
Global health experts warn of emerging pandemic threat from monkeypox virus.,0,World
European Union adopts new regulations to regulate AI development and deployment.,3,Sci/Tech
First Image of Black Hole Reveals Hidden Secrets of the Cosmos,3,Sci/Tech
Rockets' James Harden sets new record for most consecutive games with a made three-pointer.,1,Sports
New app uses AI to help doctors diagnose patients with severe mental illnesses more accurately,3,Sci/Tech
Bangladesh and Myanmar sign landmark peace agreement after decades of conflict.,0,World
South Korea launches its first lunar probe,0,World
Serena Williams Withdraws From Wimbledon Amid Injuries,1,Sports
Global satellite network launched to provide internet access to underserved communities,3,Sci/Tech
New study finds link between long-term space travel and increased risk of cancer,3,Sci/Tech
Global COVID-19 cases on the rise again due to new variants,0,World
Cybersecurity Experts Warn of Growing Threat of Quantum-Resistant Attacks,3,Sci/Tech
New robotic system designed to assist in search and rescue missions after natural disasters,3,Sci/Tech
Top-ranked golfer Brooks Koepka makes a bold statement with his US Open victory,1,Sports
A New Era of Space Exploration Begins As Private Companies Take Over,2,Business
Canelo Alvarez retains title with dominant performance against Avila,1,Sports
Korea Wins Historic Gold Medal at World Track Cycling Championships,1,Sports
Serena Williams announces retirement from professional tennis after US Open,1,Sports
Lakers edge Celtics in thrilling overtime finish,1,Sports
New report exposes human rights abuses in Africa's Sahel region,0,World
Breakthrough in gene editing technology allows for precise manipulation of the human genome,3,Sci/Tech
Stock market indices drop as investors bet on global economic slowdown,2,Business
New research reveals shocking truth about social media's impact on consumer behavior,2,Business
"New generation of solar panels becomes even more efficient and cost-effective, paving the way for widespread adoption",3,Sci/Tech
New app uses machine learning to help people with hearing impairments.,3,Sci/Tech
Innovative Startups Revolutionize Traditional Industries with AI Technology,2,Business
Researchers discover new species of giant squid in depths of the ocean,3,Sci/Tech
NASA's Perseverance rover discovers conclusive evidence of past life on Mars.,3,Sci/Tech
US Congress passes bill to reform US immigration system,0,World
New York Knicks trade for star player to boost playoff hopes,1,Sports
New species of ancient human discovered in remote region of Papua New Guinea,3,Sci/Tech
UN Security Council passes resolution condemning North Korea's nuclear testing and calling for peaceful dialogue.,0,World
Renewable Energy Companies See Significant Gains as Investors Flock to Sector,2,Business
"New study reveals widespread pollution in oceans around the world, harming marine life",0,World
Renowned physicist wins prestigious award for contributions to quantum mechanics research,3,Sci/Tech
Cincinnati Bengals unveil new mascot for 2024 season ahead of NFL draft,1,Sports
AI-Powered Chatbots Begin Serving as Mental Health Support System,3,Sci/Tech
NASA's Perseverance rover discovers evidence of past life on Mars.,3,Sci/Tech
A team of scientists has discovered a new species of ancient human in the Philippines,3,Sci/Tech
"US, India agree on major trade deal with conditions",0,World
Stock market surges as tech firm announces record-breaking profits,2,Business
NATO and Russia hold talks to ease tensions in Eastern Europe,0,World
China announces new security measures along the US-Canada border,0,World
Australian Open winner Ashleigh Barty announces her shock retirement from tennis at just 25 years old,1,Sports
Golden State Warriors dominate in rematch against rival Los Angeles Lakers,1,Sports
Scientists develop new material that can absorb and convert CO2 into oxygen at an unprecedented rate,3,Sci/Tech
Growing Demand for Sustainable Products Fuels New Opportunities,2,Business
SpaceX's Starlink satellite constellation reaches full deployment,3,Sci/Tech
"Recent Experiment at CERN Confirms Existence of New Particle, Furthering Understanding of Quantum Physics",3,Sci/Tech
Tokyo Olympics: American gymnast Simone Biles withdraws from floor exercise finals,1,Sports
New Study Reveals Link Between Climate Change and Increased Risk of Natural Disasters,3,Sci/Tech
Retail sales decline in major economy due to ongoing global trade tensions and supply chain disruptions,2,Business
AI-powered chatbots begin to disrupt traditional retail industries.,2,Business
Iran says it has captured a group of Saudi nationals accused of espionage,0,World
EU imposes new sanctions on Russian oligarchs over Ukraine invasion.,0,World
Tiger Woods wins his first major tournament in five years at the Masters,1,Sports
India and Pakistan engage in tense standoff over disputed territory,0,World
New study suggests cryptocurrency investors are more likely to be young and male,2,Business
Rival football teams clash in high-stakes international tournament,1,Sports
NFL releases updated rulebook to address growing player safety concerns,1,Sports
Global food shortages worsen as droughts and wildfires devastate agricultural regions worldwide.,0,World
Major corporations pledge to increase diversity and inclusion in the workplace,2,Business
Global Tech Giant Faces Backlash Over Tax Avoidance Practices,2,Business
Djokovic Wins Wimbledon Title for Sixth Time,1,Sports
New Baseball Stadium in the Works for Downtown Area,1,Sports
Tesla's stock price drops amid reports of production delays.,2,Business
Global COVID-19 cases decline for first time in two weeks as vaccination efforts pay off,0,World
Top Golfers From Around the World Gather for Exclusive Invitational Tournament,1,Sports
World's first 3D-printed human organ is implanted into patient in medical breakthrough,3,Sci/Tech
E-commerce giant announces plans to expand into new markets with strategic acquisitions.,2,Business
Manchester United makes history with first-ever 9-0 win over Southampton in Premier League history,1,Sports
Breakthrough in Quantum Computing Leads to Exponential Increase in Processing Power,3,Sci/Tech
Boxer's Trainer Credits Hard Work for Upcoming Big Fight Win,1,Sports
World's Largest Ocean Cleanup Mission Aims to Remove Plastic Waste from Oceans,3,Sci/Tech
Apple's Latest iPhone Features Enhanced Biometric Security Measures,2,Business
Scientists discover new species of ancient human in remote Pacific island.,3,Sci/Tech
Regulatory bodies approve landmark deal to standardize digital payment systems across Europe.,2,Business
Researchers develop innovative material for water purification that can remove toxic chemicals.,3,Sci/Tech
Racing drama: Fernando Alonso and Lewis Hamilton engaged in on-track altercation,1,Sports
Artificial Intelligence Assistants Gain Prominence in Healthcare,3,Sci/Tech
Federal government launches new initiative to support small businesses through training programs and resources.,2,Business
"Rare earthquake strikes remote area of Pacific Ocean, triggering tsunami warnings.",0,World
Growing Concerns Over AI and Automation Job Displacement in the Modern Workplace,2,Business
Golf legend announces plans to participate in a celebrity charity tournament,1,Sports
European Union imposes new sanctions on Russia over human rights abuses in Belarus.,0,World
New study shows that certain types of plastic are more toxic than others,3,Sci/Tech
New York Yankees ace Gerrit Cole strikes out 12 batters in a dominant performance against the Boston Red Sox.,1,Sports
Breakthrough in genetic engineering leads to significant advancements in cancer treatment,3,Sci/Tech
"UK and EU agree on Brexit divorce bill, paving way for final deal",0,World
New study finds widespread deforestation linked to increased greenhouse gas emissions.,0,World
Billionaire entrepreneur launches ambitious project to eradicate diseases.,3,Sci/Tech
Recent discovery of exoplanet with conditions similar to those of Earth sparks hopes for future human colonization efforts,3,Sci/Tech
Researchers create ultra-efficient solar panel that could power entire cities,3,Sci/Tech
New spacecraft sent to explore distant galaxy with unprecedented level of detail,3,Sci/Tech
Scientists discover new species of ancient human in remote jungle,3,Sci/Tech
E-commerce giant announces plans for international expansion.,2,Business
Global economic growth slows down due to increasing trade tensions,2,Business
Protests erupt across Middle East over Israeli-Palestinian conflict,0,World
"Historic floods hit Southeast Asia, displacing thousands of people and destroying homes",0,World
Economic indicators suggest a recession is looming for major developed economies.,2,Business
Indian Premier League Team Owners Set to Meet Over Salary Cap,1,Sports
"UK and EU agree on new trade deal, paving the way for Brexit.",2,Business
Ukraine-Russia tensions ease after NATO chief urges restraint,0,World
Inflation rates hit a 30-year high as economic indicators continue to worsen globally.,2,Business
European central bank hikes interest rates to curb inflation,2,Business
Advancements in Biomedical Imaging Promises New Hope in Diagnosing Rare Genomic Diseases,3,Sci/Tech
Investors flock to cryptocurrency market amid rising tech stocks,2,Business
NASA's Perseverance rover discovers evidence of ancient lake on Mars,3,Sci/Tech
AI System Created to Predict Severe Weather Patterns with High Accuracy,3,Sci/Tech
"IOC awards 2024 Summer Olympics to Paris, France after lengthy bidding process",1,Sports
Renowned Climate Scientist Dies at Age 85,0,World
Major corporation announces plans to shift focus towards sustainable business practices.,2,Business
Scientists discover new species of ancient human in Indonesia,3,Sci/Tech
Scientists develop first-ever artificial intelligence that can learn from humans without being programmed,3,Sci/Tech
Serena Williams to compete at Wimbledon despite injury concerns,1,Sports
Google announces major upgrade to AI-powered recruitment tool,2,Business
Rugby player's incredible try score secures team's spot in finals,1,Sports
New Study Reveals Link Between Exercise and Improved Mental Health in Athletes,1,Sports
New study suggests that long-term sleep deprivation can have severe effects on cognitive function,3,Sci/Tech
"New retail trend sweeps Asia, boosting sales for major brands.",2,Business
India and Pakistan engage in intense border clashes over Kashmir dispute,0,World
New startup accelerates development of cutting-edge biotech products,2,Business
Russia announces plans to send more troops to Syria as US withdraws forces.,0,World
NBA trade rumors: Latest updates on star player's status,1,Sports
First image of black hole's event horizon captured by Event Horizon Telescope project.,3,Sci/Tech
Investment firm launches new sustainable energy venture with $1 billion backing,2,Business
New Study Reveals Surprising Benefits of Minimalist Living for Productivity,2,Business
Biden administration announces new tariffs on Chinese goods amid trade tensions.,2,Business
"Russia launches military operation in Ukraine, sparking international condemnation",0,World
China announces major breakthroughs in space exploration program,0,World
Apple Unveils Latest iPhone Model with Advanced Camera Features,2,Business
New Study Reveals Link Between AI and Job Displacement,3,Sci/Tech
Researchers Create New Material That Can Harness and Store Solar Energy Efficiently,3,Sci/Tech
UNICEF reports significant drop in child mortality rates worldwide over past decade.,0,World
Global economy shows signs of slowdown as trade tensions rise,2,Business
NASA launches ambitious mission to explore Saturn's rings up close,3,Sci/Tech
New York Knicks trade away star point guard in shocking deal,1,Sports
Basketball Player Sued Over Alleged Rivalry Insult on Social Media,1,Sports
Professional Boxer Announces Shocking Comeback After Years of Retirement,1,Sports
New smartphone models released with improved camera capabilities and AI-powered features.,3,Sci/Tech
Researchers create first-ever map of the human brain using AI-powered imaging technique,3,Sci/Tech
New Year's Six-Round Bout for UFC Title,1,Sports
European Parliament votes to ban single-use plastics by 2025,0,World
France and the UK agree on major breakthrough in Brexit negotiations,0,World
India's monsoon season wreaks havoc on rural communities,0,World
Indian government announces plans to expand citizenship law to include more groups.,0,World
Top tech CEOs to testify before Congressional committee in major antitrust hearing,2,Business
New tech startup raises $1 million in funding from investors,2,Business
Global economic downturn predicted as trade tensions escalate between major powers,0,World
New Study Reveals Impact of AI on Job Markets,2,Business
Global Economic Trends Point to a Potential Recession,2,Business
China's Belt and Road initiative sparks international debate on global governance,0,World
Wall Street Sees Significant Gains Amid Growing Investor Confidence,2,Business
African nations launch joint initiative to combat global warming and achieve sustainable development.,0,World
New business incubator opens to support startup growth and innovation,2,Business
Major tech company announces plans to open its first factory in Africa.,2,Business
International aid pouring in for Myanmar after military coup,0,World
"LeBron James named NBA MVP for third consecutive year, breaking records along the way.",1,Sports
New esports arena opens in downtown Los Angeles with state-of-the-art facilities,1,Sports
Russia's president announces major reforms to boost economy.,0,World
New study reveals impact of social media on consumer behavior and spending habits,2,Business
Baseball team makes shocking comeback in final game of season,1,Sports
Global supply chain disruptions lead to significant price hikes for key commodities.,2,Business
Athlete Suffers Season-Ending Injury in Crucial Game,1,Sports
European Union imposes stricter sanctions on Russia over Ukraine conflict.,0,World
New Study Reveals Growing Number of Remote Workers Across Industries,2,Business
Russia bans foreign journalists from covering election campaign,0,World
Inflation Rate Hits 25-Year High as Global Food Prices Continue to Rise,2,Business
Cryptocurrency prices plummet as regulatory crackdown tightens,2,Business
"COVID-19 variants found in over 100 countries, sparking global health fears.",0,World
US stock market hits record highs as investors bet on economic recovery.,2,Business
UK government announces plans to increase funding for African development programs.,0,World
SpaceX announces plans to send its first all-civilian mission to space.,3,Sci/Tech
Investors Flock to Emerging Markets Amid Global Economic Downturn,2,Business
NASA's Perseverance Rover Discovers Evidence of Ancient Lake on Mars.,3,Sci/Tech
Growing concerns over data privacy lead to major changes in industry regulations.,2,Business
Investors bet on emerging market stocks as global economy weakens,2,Business
Russia announces new military drills near Ukraine border amid ongoing tensions.,0,World
Major Breakthrough in Quantum Computing Could Revolutionize the Field of Materials Science,3,Sci/Tech
"New retail store opens in downtown area, featuring cutting-edge technology and AI-powered shopping experience",2,Business
Billionaire Philanthropist Unveils New Initiative to Boost Financial Literacy Among Young Adults,2,Business
Elon Musk announces plans for SpaceX to send two private citizens on lunar mission.,3,Sci/Tech
"New Retail Giant Enters Market, Poised to Disrupt Consumer Landscape",2,Business
Lakers edge Celtics in thrilling comeback victory,1,Sports
Scientists discover new species of ancient human in South America,3,Sci/Tech
Tiger Woods Returns to Professional Golf After Injured Shoulder Surgery,1,Sports
Golden State Warriors' Stephen Curry breaks NBA record for most three-pointers made,1,Sports
Manchester City wins Premier League title with dramatic comeback,1,Sports
South African court rules in favor of climate change protesters,0,World
NASA's Perseverance rover discovers evidence of ancient lake on Mars,3,Sci/Tech
"Tokyo hosts its first ever esports tournament, featuring top gamers from around the world",1,Sports
France launches investigation into alleged Russian espionage after former French spy is arrested in Germany.,0,World
International trade agreements take center stage as world leaders meet for talks.,2,Business
Leicester City Appoints Former Bayern Munich Coach Jürgen Klopp As New Manager,1,Sports
Biden Administration Proposes New Tax Plan to Boost Economic Growth,2,Business
Rising golf star accused of cheating on the course by rival player,1,Sports
Russia announces new military base in Syria amid ongoing conflict,0,World
UN reports record number of refugees fleeing conflict and persecution worldwide,0,World
Golden State Warriors overcome injury scare to secure crucial NBA playoff spot,1,Sports
Stephen Curry breaks NBA scoring record in Warriors' win,1,Sports
Indian Cricket Team Prepares for World Cup Semifinals After Thrilling Win,1,Sports
New AI algorithm revolutionizes medical diagnosis with unparalleled accuracy rates,3,Sci/Tech
New sustainable aviation fuel source could reduce carbon emissions from flights by nearly 90%,3,Sci/Tech
European Space Agency Successfully Launches New Satellite into Orbit.,3,Sci/Tech
Small business owners see boost in revenue as consumers return to shopping centers,2,Business
Amazon's latest drone delivery service starts in London,2,Business
NASA's Perseverance rover discovers evidence of past water on Mars.,3,Sci/Tech
"Major corporate merger announced, sparking concerns about job losses",2,Business
New study reveals surprising benefits of microplastic ban for marine life,3,Sci/Tech
Artificial Intelligence System Successfully Diagnoses Rare Brain Disease,3,Sci/Tech
US-China trade deal reached after months of tense negotiations,2,Business
College football players begin strike to demand improved working conditions,1,Sports
"Bacteria found in ancient Egyptian mummies can still infect modern humans, raising concerns about public health.",3,Sci/Tech
Golden State Warriors look to regain title form after offseason roster overhaul,1,Sports
New Tax Law Aims to Boost Firms' Investment in Emerging Tech,2,Business
Mergers and Acquisitions Expected to Boom in Q2 Amid Strong Market Conditions,2,Business
Biden administration announces new initiative to combat global human trafficking,0,World
"Cryptocurrency market experiences massive correction, wiping out millions of dollars in investments.",2,Business
UN General Assembly adopts resolution condemning Israel's annexation of West Bank,0,World
Lioness scores crucial goal in Africa Cup of Nations,1,Sports
AI-Powered Robot Assistants to be Rolled Out in Nursing Homes Soon,3,Sci/Tech
Scientists Discover New Species of Ancient Human Ancestor in Africa,3,Sci/Tech
Top Tech Companies Invest Heavily in Artificial Intelligence Research,2,Business
Rising sea levels threaten coastal cities worldwide,0,World
Golden State Warriors Hire Steve Kerr's Brother As Assistant Coach,1,Sports
New business model unveiled by innovative startup promises to revolutionize industry.,2,Business
Russian President Vows to Support Syrian Government Forces,0,World
"Major tech firm settles lawsuit over alleged data breach, pays out millions in damages",2,Business
New tax law targets multinational corporations to reduce income inequality.,2,Business
Scientists discover new species of ancient human in remote Indonesian cave.,3,Sci/Tech
Grand Slam Winner Retires from Professional Tennis Amid Controversy,1,Sports
Scientists develop new material that can harness and convert waste heat into electricity.,3,Sci/Tech
Google and Amazon Team Up to Launch New E-commerce Platform,2,Business
AI-powered system successfully diagnoses complex diseases from rare genetic disorders,3,Sci/Tech
UN launches initiative to combat global hunger with ambitious targets for agricultural productivity.,0,World
Biden administration announces plan to provide military aid to Ukraine in ongoing conflict with Russia,0,World
New Study Reveals Impact of Social Media on Consumer Spending,2,Business
AI-powered medical diagnosis system shows promising results in clinical trials.,3,Sci/Tech
Global leaders gather to discuss the ethics of emerging biotechnology advancements,3,Sci/Tech
New Study Reveals Potential for Diversification of Global Markets Leading to Economic Growth,2,Business
New study finds that economic inequality is on the rise among young adults.,2,Business
Investors pour $1 billion into innovative startup promoting sustainable agriculture,2,Business
"World's largest wind farm is completed, promising clean energy for millions.",3,Sci/Tech
Golf great secures historic win at major tournament despite injury struggles,1,Sports
New study reveals surprising link between diet and mental health outcomes.,3,Sci/Tech
NASA's latest Mars mission uncovers evidence of ancient riverbeds.,3,Sci/Tech
New Study Reveals Hidden Dangers of Consumer Debt and How to Escape It,2,Business
Scientists develop AI algorithm to predict and prevent natural disasters,3,Sci/Tech
Business productivity increases due to implementation of AI technology,2,Business
Scientists Make Groundbreaking Discovery in Quantum Computing Research,3,Sci/Tech
Scientists develop a new method to recycle plastic waste into usable materials,3,Sci/Tech
Scientists discover new species of ancient human ancestor in remote jungle region.,3,Sci/Tech
NASA announces plans to send first all-civilian spaceflight mission to Mars,3,Sci/Tech
Key Figures in Tech Industry Face Growing Scrutiny Over Tax Evasion,2,Business
Athletes speak out against controversial rule change that sparks heated debate among fans,1,Sports
NHL Playoffs Heat Up with Intense Matchups and Surprising Upsets,1,Sports
Developers create AI-powered tool to predict and prevent natural disasters.,3,Sci/Tech
Tech giant announces plans to launch new satellite network for global internet connectivity.,3,Sci/Tech
Top executives at several major companies face scrutiny over their ties to high-stakes lobbying groups,2,Business
Boxer Canelo Alvarez set to face Callum Smith in highly anticipated showdown,1,Sports
Los Angeles Lakers secure victory in intense playoff basketball game,1,Sports
College basketball legend Coach K wins 20th NCAA Tournament championship,1,Sports
Australian wildfires continue to burn out of control in New South Wales,0,World
"Global market trends indicate a shift towards sustainable investing, with eco-friendly stocks on the rise.",2,Business
US and Chinese trade envoys meet in an effort to ease tensions over trade war.,0,World
Manchester City wins Premier League title despite Liverpool's strong finish,1,Sports
Golfers adapt to new equipment designs for improved performance,1,Sports
Tensions rise between US and China over trade agreements,0,World
Tesla's Autopilot System Faces New Safety Concerns Amid Investigations,2,Business
Researchers Create Highly Efficient Solar Panel That Can Harness Energy from Space,3,Sci/Tech
Eco-Friendly Technology Firm Wins Patent for Revolutionary Carbon Capture System,3,Sci/Tech
South Africa celebrates Nelson Mandela's 100th birthday anniversary,0,World
New Tax Reform Bill Passed by Congress Raises Eyebrows Among Business Leaders,2,Business
Major Retailer Announces Plans to Invest $1 Billion in Sustainable Supply Chain Initiatives,2,Business
Serena Williams to retire from professional tennis at 40 with grand slam total,1,Sports
AI-powered robots to be used in disaster response efforts worldwide,3,Sci/Tech
New study reveals widespread existence of extraterrestrial life in distant galaxies.,3,Sci/Tech
"Migrant boat sinks off Italian coast, dozens feared dead",0,World
European Union's new budget set to tackle climate change and migration issues,0,World
UN announces new plan to reduce global child mortality rates by 2025,0,World
Rugby League Player Charged with Allegations of Doping Violation,1,Sports
Researchers Create a New Material that Can Harness and Convert Solar Energy into Chemical Bonds,3,Sci/Tech
World's largest gene editing tool unveiled for treating genetic diseases,3,Sci/Tech
Pope meets with world leaders to discuss global response to humanitarian crises.,0,World
New Study Reveals Link Between Artificial Intelligence and Mental Health,3,Sci/Tech
Climate change protesters block key infrastructure in London,0,World
Private company announces plans to send humans back to the Moon within the next decade,3,Sci/Tech
LeBron James Breaks Record for Consecutive Triple-Double Games,1,Sports
Bank Announces Plans to Expand Global Operations,2,Business
"NATO and Russia hold talks on Ukraine conflict, with a focus on de-escalation and diplomatic solutions.",0,World
Global cybersecurity experts warn of rising threat from AI-powered cyber attacks on critical infrastructure.,3,Sci/Tech
Investment Firm Launches New Initiative to Promote Sustainable Investing,2,Business
World's largest economy sees boost from stimulus package passed by government,2,Business
Breakthrough in gene editing technology could lead to cure for genetic diseases,3,Sci/Tech
UNHCR appeals for aid as Yemen's humanitarian crisis deepens.,0,World
Death toll rises as powerful earthquake strikes Japan and South Korea.,0,World
Tens of thousands take to the streets in China to protest online censorship,0,World
World's largest artificial reef to be built in the Great Barrier Reef to combat climate change,3,Sci/Tech
